首字母,等级,歌名,歌手,类型,技能,状态,先后,爆点,bar,box,开头描述,结尾描述,分数,指数
,,"娃娃脸","后弦",非押爆,爆气,存气,二爆,255,61,16,B - 右下角数字 3 蓝条开始,B - 下面数字 1 蓝条结尾,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,一爆,135,33,8,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,二爆,254,61,8,B - 右边数字 2 单点,B - 下面数字 1 蓝条中间,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,一爆,135,33,8,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,二爆,255,61,12,B - 右下角数字 3 蓝条开始,B - 下面数字 1 蓝条结尾,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,一爆,135,33,8,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,二爆,256,61,20,B - 右下角数字 3 蓝条中间,B - 左上角数字 2 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,一爆,136,33,12,A - 下面数字 3 蓝条开始,A - 左上角数字 5 单点、右上角数字 5 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,二爆,254,61,8,B - 右边数字 2 单点,B - 下面数字 1 蓝条结尾,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,一爆,136,33,12,A - 下面数字 3 蓝条开始,A - 左上角数字 5 单点、右上角数字 5 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,二爆,255,61,16,B - 右下角数字 3 蓝条开始,B - 左上角数字 2 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,一爆,136,33,13,A - 下面数字 3 蓝条开始,A - 左上角数字 5 单点、右上角数字 5 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,二爆,254,61,7,B - 右边数字 2 单点,B - 下面数字 1 蓝条结尾,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,一爆,136,33,13,A - 下面数字 3 蓝条开始,A - 左上角数字 5 单点、右上角数字 5 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",非押爆,爆气,存气,二爆,255,61,15,B - 右下角数字 3 蓝条开始,B - 左上角数字 2 单点,1045885,52 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,134,32,28,A - 左上角数字 1 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,255,61,16,B - 右下角数字 3 蓝条开始,B - 下面数字 1 蓝条结尾,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,134,33,0,A - 左上角数字 1 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,254,61,8,B - 右边数字 2 单点,B - 下面数字 1 蓝条中间,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,134,33,0,A - 左上角数字 1 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,255,61,12,B - 右下角数字 3 蓝条开始,B - 下面数字 1 蓝条结尾,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,134,33,0,A - 左上角数字 1 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,256,61,20,B - 右下角数字 3 蓝条中间,B - 左上角数字 2 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,135,33,4,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,254,61,8,B - 右边数字 2 单点,B - 下面数字 1 蓝条结尾,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,135,33,4,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,255,61,16,B - 右下角数字 3 蓝条开始,B - 左上角数字 2 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,135,33,5,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,254,61,8,B - 右边数字 2 单点,B - 下面数字 1 蓝条结尾,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,135,33,5,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,255,61,16,B - 右下角数字 3 蓝条开始,B - 左上角数字 2 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,135,33,6,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,254,61,6,B - 右边数字 2 单点,B - 下面数字 1 蓝条结尾,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,一爆,135,33,6,A - 左边数字 2 单点,A - 左上角数字 5 单点、右上角数字 5 单点,1051189,53 + 0.0
,,"娃娃脸","后弦",押爆,爆气,存气,二爆,255,61,14,B - 右下角数字 3 蓝条开始,B - 左上角数字 2 单点,1051189,53 + 0.0
N,9,"你，有没有过","林俊杰",非押爆,爆气,存气,一爆,280,44,0,A - 左下角数字 14 蓝条开始、右下角数字 14 蓝条开始,A - 左下角数字 16 单点、右下角数字 16 单点,1788112,88 + 0.2
N,9,"你，有没有过","林俊杰",非押爆,爆气,存气,二爆,585,82,16,B - 右上角数字 6 蓝条开始、左上角数字 6 蓝条开始,B - 右下角数字 11 绿条中间、左下角数字 11 绿条中间,1788112,88 + 0.2
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,28,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,623,85,16,B - 左下角数字 3 蓝条开始、右下角数字 3 蓝条开始,B - 左边数字 7 单点、右边数字 7 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,28,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,625,85,20,B - 左下角数字 3 蓝条中间、右下角数字 3 蓝条中间,B - 左下角数字 8 单点、右下角数字 8 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,28,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,627,85,24,B - 左下角数字 3 蓝条结尾、右下角数字 3 蓝条结尾,B - 右下角数字 9 单点、左下角数字 9 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,28,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,629,85,28,B - 右上角数字 4 单点、左上角数字 4 单点,B - 左下角数字 10 单点、右下角数字 10 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,29,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,623,85,16,B - 左下角数字 3 蓝条开始、右下角数字 3 蓝条开始,B - 左边数字 7 单点、右边数字 7 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,29,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,625,85,20,B - 左下角数字 3 蓝条中间、右下角数字 3 蓝条中间,B - 左下角数字 8 单点、右下角数字 8 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,29,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,627,85,24,B - 左下角数字 3 蓝条结尾、右下角数字 3 蓝条结尾,B - 右下角数字 9 单点、左下角数字 9 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,29,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,629,85,28,B - 右上角数字 4 单点、左上角数字 4 单点,B - 左下角数字 10 单点、右下角数字 10 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,一爆,497,73,30,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",非押爆,爆气,分开,二爆,623,85,16,B - 左下角数字 3 蓝条开始、右下角数字 3 蓝条开始,B - 左边数字 7 单点、右边数字 7 单点,1784930,88 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,497,74,0,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左上角数字 1 绿条开始,1797129,90 - 0.1
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,623,85,16,B - 左下角数字 3 蓝条开始、右下角数字 3 蓝条开始,B - 左下角数字 8 单点、右下角数字 8 单点,1797129,90 - 0.1
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,497,74,0,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左上角数字 1 绿条开始,1797129,90 - 0.1
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,625,85,20,B - 左下角数字 3 蓝条中间、右下角数字 3 蓝条中间,B - 右下角数字 9 单点、左下角数字 9 单点,1797129,90 - 0.1
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,497,74,0,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左上角数字 1 绿条开始,1797129,90 - 0.1
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,627,85,24,B - 左下角数字 3 蓝条结尾、右下角数字 3 蓝条结尾,B - 左下角数字 10 单点、右下角数字 10 单点,1797129,90 - 0.1
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,496,73,24,B - 左上角数字 4 绿条结尾,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,623,85,16,B - 左下角数字 3 蓝条开始、右下角数字 3 蓝条开始,B - 左下角数字 8 单点、右下角数字 8 单点,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,496,73,24,B - 左上角数字 4 绿条结尾,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,625,85,20,B - 左下角数字 3 蓝条中间、右下角数字 3 蓝条中间,B - 右下角数字 9 单点、左下角数字 9 单点,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,496,73,24,B - 左上角数字 4 绿条结尾,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,627,85,24,B - 左下角数字 3 蓝条结尾、右下角数字 3 蓝条结尾,B - 左下角数字 10 单点、右下角数字 10 单点,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,497,73,25,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,623,85,16,B - 左下角数字 3 蓝条开始、右下角数字 3 蓝条开始,B - 左下角数字 8 单点、右下角数字 8 单点,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,497,73,25,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,625,85,20,B - 左下角数字 3 蓝条中间、右下角数字 3 蓝条中间,B - 右下角数字 9 单点、左下角数字 9 单点,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,497,73,25,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,627,85,24,B - 左下角数字 3 蓝条结尾、右下角数字 3 蓝条结尾,B - 左下角数字 10 单点、右下角数字 10 单点,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,一爆,497,73,26,B - 左下角数字 5 蓝条开始、右下角数字 5 蓝条开始,B - 左下角数字 6 蓝条结尾、右下角数字 6 蓝条结尾,1795538,90 - 0.4
N,9,"你，有没有过","林俊杰",押爆,爆气,分开,二爆,623,85,16,B - 左下角数字 3 蓝条开始、右下角数字 3 蓝条开始,B - 左下角数字 8 单点、右下角数字 8 单点,1795538,90 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,一爆,81,33,20,A - 左下角数字 3 蓝条中间,A - 右下角数字 6 蓝条结尾,721313,49 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,二爆,168,57,0,B - 左下角数字 1 单点,B - 右边数字 8 单点、左边数字 8 单点,721313,49 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,一爆,80,33,12,A - 左下角数字 3 蓝条开始,A - 右下角数字 6 蓝条结尾,721092,49 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,二爆,169,57,8,B - 左上角数字 2 单点,B - 右边数字 8 单点、左边数字 8 单点,721092,49 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,一爆,79,33,4,A - 左边数字 2 单点,A - 右下角数字 6 蓝条结尾,720871,49 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,二爆,170,57,16,B - 左上角数字 3 蓝条开始,B - 右边数字 8 单点、左边数字 8 单点,720871,49 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,一爆,78,33,0,A - 左上角数字 1 单点,A - 右下角数字 6 蓝条结尾,720650,49 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,二爆,171,57,20,B - 左上角数字 3 蓝条中间,B - 右边数字 8 单点、左边数字 8 单点,720650,49 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,一爆,80,33,16,A - 左下角数字 3 蓝条开始,A - 右下角数字 6 蓝条结尾,718970,48 + 0.2
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,二爆,170,57,16,B - 左上角数字 3 蓝条开始,B - 左下角数字 9 绿条中间,718970,48 + 0.2
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,一爆,81,33,20,A - 左下角数字 3 蓝条中间,A - 右下角数字 6 蓝条结尾,717600,48 - 0.1
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,二爆,169,57,8,B - 左上角数字 2 单点,B - 左下角数字 9 绿条开始,717600,48 - 0.1
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,一爆,80,33,12,A - 左下角数字 3 蓝条开始,A - 右下角数字 6 蓝条结尾,717379,48 - 0.1
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,二爆,170,57,16,B - 左上角数字 3 蓝条开始,B - 左下角数字 9 绿条开始,717379,48 - 0.1
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,一爆,79,33,8,A - 左边数字 2 单点,A - 右下角数字 6 蓝条结尾,717158,48 - 0.1
,,"剩下的盛夏","TFBOYS",非押爆,爆气,存气,二爆,171,57,20,B - 左上角数字 3 蓝条中间,B - 左下角数字 9 绿条开始,717158,48 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,80,33,12,A - 左下角数字 3 蓝条开始,A - 右下角数字 6 蓝条结尾,726396,50 - 0.4
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,168,57,0,B - 左下角数字 1 单点,B - 右边数字 8 单点、左边数字 8 单点,726396,50 - 0.4
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,79,33,4,A - 左边数字 2 单点,A - 右下角数字 6 蓝条结尾,726175,50 - 0.4
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,169,57,8,B - 左上角数字 2 单点,B - 右边数字 8 单点、左边数字 8 单点,726175,50 - 0.4
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,78,32,28,A - 左上角数字 1 单点,A - 右下角数字 6 蓝条结尾,725954,50 - 0.4
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,170,57,16,B - 左上角数字 3 蓝条开始,B - 右边数字 8 单点、左边数字 8 单点,725954,50 - 0.4
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,80,33,16,A - 左下角数字 3 蓝条开始,A - 右下角数字 6 蓝条结尾,724274,49 + 0.2
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,169,57,8,B - 左上角数字 2 单点,B - 左下角数字 9 绿条中间,724274,49 + 0.2
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,79,33,8,A - 左边数字 2 单点,A - 右下角数字 6 蓝条结尾,724053,49 + 0.2
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,170,57,16,B - 左上角数字 3 蓝条开始,B - 左下角数字 9 绿条中间,724053,49 + 0.2
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,81,33,20,A - 左下角数字 3 蓝条中间,A - 右下角数字 6 蓝条结尾,722904,49 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,168,57,0,B - 左下角数字 1 单点,B - 左下角数字 9 绿条开始,722904,49 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,80,33,12,A - 左下角数字 3 蓝条开始,A - 右下角数字 6 蓝条结尾,722683,49 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,169,57,8,B - 左上角数字 2 单点,B - 左下角数字 9 绿条开始,722683,49 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,79,33,4,A - 左边数字 2 单点,A - 右下角数字 6 蓝条结尾,722462,49 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,170,57,16,B - 左上角数字 3 蓝条开始,B - 左下角数字 9 绿条开始,722462,49 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,78,33,0,A - 左上角数字 1 单点,A - 右下角数字 6 蓝条结尾,722241,49 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,171,57,20,B - 左上角数字 3 蓝条中间,B - 左下角数字 9 绿条开始,722241,49 - 0.1
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,一爆,80,33,16,A - 左下角数字 3 蓝条开始,A - 右下角数字 6 蓝条结尾,722152,49 - 0.2
,,"剩下的盛夏","TFBOYS",押爆,爆气,存气,二爆,170,57,16,B - 左上角数字 3 蓝条开始,B - 左下角数字 9 绿条结尾,722152,49 - 0.2
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,一爆,115,26,4,A - 右上角数字 2 单点,A - 左边数字 7 单点、中间数字 7 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,二爆,375,82,16,B - 左上角数字 3 单点,B - 左上角数字 10 蓝条中间,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,一爆,115,26,4,A - 右上角数字 2 单点,A - 左边数字 7 单点、中间数字 7 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,二爆,376,82,20,B - 左上角数字 4 单点,B - 左上角数字 10 蓝条结尾,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,一爆,115,26,4,A - 右上角数字 2 单点,A - 左边数字 7 单点、中间数字 7 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,二爆,377,82,28,B - 左边数字 5 单点,B - 右下角数字 1 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,一爆,115,26,4,A - 右上角数字 2 单点,A - 左边数字 7 单点、中间数字 7 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,二爆,378,83,4,B - 下面数字 6 单点,B - 右上角数字 2 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,一爆,375,82,16,B - 左上角数字 3 单点,B - 左上角数字 10 蓝条中间,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,二爆,431,92,4,B - 左上角数字 2 单点,B - 右边数字 7 单点、中间数字 7 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,一爆,376,82,20,B - 左上角数字 4 单点,B - 左上角数字 10 蓝条结尾,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,二爆,431,92,4,B - 左上角数字 2 单点,B - 右边数字 7 单点、中间数字 7 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,一爆,377,82,28,B - 左边数字 5 单点,B - 右下角数字 1 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,二爆,431,92,4,B - 左上角数字 2 单点,B - 右边数字 7 单点、中间数字 7 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,一爆,378,83,4,B - 下面数字 6 单点,B - 右上角数字 2 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",非押爆,爆气,分开,二爆,431,92,4,B - 左上角数字 2 单点,B - 右边数字 7 单点、中间数字 7 单点,1693133,61 + 0.0
B,8,"Bing Bing","Crayon Pop",押爆,爆气,分开,一爆,114,26,0,A - 右上角数字 1 单点,A - 左边数字 7 单点、中间数字 7 单点,1703741,63 + 0.0
B,8,"Bing Bing","Crayon Pop",押爆,爆气,分开,二爆,375,82,16,B - 左上角数字 3 单点,B - 左上角数字 10 蓝条结尾,1703741,63 + 0.0
B,8,"Bing Bing","Crayon Pop",押爆,爆气,分开,一爆,114,26,0,A - 右上角数字 1 单点,A - 左边数字 7 单点、中间数字 7 单点,1703741,63 + 0.0
B,8,"Bing Bing","Crayon Pop",押爆,爆气,分开,二爆,376,82,24,B - 左上角数字 4 单点,B - 右下角数字 1 单点,1703741,63 + 0.0
B,8,"Bing Bing","Crayon Pop",押爆,爆气,分开,一爆,375,82,16,B - 左上角数字 3 单点,B - 左上角数字 10 蓝条结尾,1703741,63 + 0.0
B,8,"Bing Bing","Crayon Pop",押爆,爆气,分开,二爆,430,92,0,B - 左上角数字 1 单点,B - 右边数字 7 单点、中间数字 7 单点,1703741,63 + 0.0
B,8,"Bing Bing","Crayon Pop",押爆,爆气,分开,一爆,376,82,24,B - 左上角数字 4 单点,B - 右下角数字 1 单点,1703741,63 + 0.0
B,8,"Bing Bing","Crayon Pop",押爆,爆气,分开,二爆,430,92,0,B - 左上角数字 1 单点,B - 右边数字 7 单点、中间数字 7 单点,1703741,63 + 0.0
C,10,"chAngE","miwa",非押爆,爆气,分开,一爆,529,73,0,B - 右上角数字 1 蓝条开始,B - 左下角数字 8 单点,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,二爆,844,111,0,B - 右下角数字 7 单点、左下角数字 7 单点,B - 右下角数字 19 蓝条中间,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,一爆,529,73,0,B - 右上角数字 1 蓝条开始,B - 左下角数字 8 单点,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,二爆,846,111,4,B - 右下角数字 8 单点、左下角数字 8 单点,B - 右下角数字 19 蓝条结尾、左下角数字 20 单点,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,一爆,530,73,4,B - 右上角数字 1 蓝条中间,B - 左上角数字 9 蓝条开始,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,二爆,844,111,0,B - 右下角数字 7 单点、左下角数字 7 单点,B - 右下角数字 19 蓝条中间,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,一爆,530,73,4,B - 右上角数字 1 蓝条中间,B - 左上角数字 9 蓝条开始,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,二爆,846,111,4,B - 右下角数字 8 单点、左下角数字 8 单点,B - 右下角数字 19 蓝条结尾、左下角数字 20 单点,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,一爆,531,73,8,B - 右上角数字 1 蓝条结尾、左上角数字 2 单点,B - 左上角数字 9 蓝条中间,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,二爆,844,111,0,B - 右下角数字 7 单点、左下角数字 7 单点,B - 右下角数字 19 蓝条中间,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,一爆,531,73,8,B - 右上角数字 1 蓝条结尾、左上角数字 2 单点,B - 左上角数字 9 蓝条中间,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,二爆,846,111,4,B - 右下角数字 8 单点、左下角数字 8 单点,B - 右下角数字 19 蓝条结尾、左下角数字 20 单点,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,一爆,533,73,12,B - 左上角数字 3 单点,B - 左上角数字 9 蓝条结尾、右上角数字 10 单点,2256972,75 + 0.2
C,10,"chAngE","miwa",非押爆,爆气,分开,二爆,844,111,0,B - 右下角数字 7 单点、左下角数字 7 单点,B - 右下角数字 19 蓝条中间,2256972,75 + 0.2
