首字母,等级,歌名,歌手,类型,技能,爆点,bar,box,开头描述,结尾描述,分数,指数
L,7,"Look What You Made Me Do","Taylor Swift",超极限,爆气,323,60,19,B - 中间数字 10 单点（cool）、下面数字 11 单点,B - 右边数字 3 单点、右边数字 4 单点（cool）,1153483,35 + 0.0
L,7,"Look What You Made Me Do","Taylor Swift",超极限,爆气,323,60,20,B - 下面数字 10 单点（cool）、下面数字 11 单点,B - 右边数字 3 单点、中间数字 4 单点（cool）,1153483,35 + 0.0
L,7,"Look What You Made Me Do","Taylor Swift",超极限,爆气,166,28,15,A - 右下角数字 10 单点,A - 右上角数字 2 单点、右上角数字 3 单点（cool）,1153363,34 + 0.0
L,7,"Look What You Made Me Do","Taylor Swift",超极限,爆气,168,28,23,A - 中间数字 11 单点（cool）、左下角数字 12 单点,A - 右下角数字 4 单点,1153363,34 + 0.0
L,7,"Look What You Made Me Do","Taylor Swift",超极限,爆气,168,28,24,A - 左下角数字 11 单点（cool）、左下角数字 12 单点,A - 右下角数字 4 单点,1153363,34 + 0.0
L,7,"Look What You Made Me Do","Taylor Swift",超极限,爆气,322,60,15,B - 右下角数字 10 单点,B - 右上角数字 2 单点、右上角数字 3 单点（cool）,1153363,34 + 0.0
L,7,"Look What You Made Me Do","Taylor Swift",超极限,爆气,324,60,23,B - 中间数字 11 单点（cool）、左下角数字 12 单点,B - 右下角数字 4 单点,1153363,34 + 0.0
L,7,"Look What You Made Me Do","Taylor Swift",超极限,爆气,324,60,24,B - 左下角数字 11 单点（cool）、左下角数字 12 单点,B - 右下角数字 4 单点,1153363,34 + 0.0
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,282,60,4,B - 右下角数字 2 单点,B - 左上角数字 1 单点,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,290,61,12,B - 左上角数字 3 单点,B - 右下角数字 6 蓝条结尾、左下角数字 7 单点,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,291,61,20,B - 左边数字 4 单点,B - 左下角数字 8 单点,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,292,61,24,B - 左下角数字 5 单点,B - 左边数字 9 单点,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,293,61,28,B - 左下角数字 6 蓝条开始,B - 左上角数字 10 单点,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,294,62,4,B - 左下角数字 6 蓝条中间,B - 左上角数字 1 蓝条开始,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,295,62,8,B - 左下角数字 6 蓝条结尾、右下角数字 7 单点,B - 左上角数字 1 蓝条中间,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,297,62,12,B - 右下角数字 8 单点,B - 左上角数字 1 蓝条结尾、右上角数字 2 单点,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,298,62,20,B - 右边数字 9 单点,B - 右上角数字 3 单点,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",非押爆,爆气,299,62,24,B - 右上角数字 10 单点,B - 右边数字 4 单点,963868,33 + 0.1
W,7,"望","张碧晨/赵丽颖",押爆,爆气,295,62,8,B - 左下角数字 6 蓝条结尾、右下角数字 7 单点,B - 左上角数字 1 蓝条结尾、右上角数字 2 单点,974476,35 + 0.1
W,7,"望","张碧晨/赵丽颖",超极限,爆气,295,62,7,B - 左下角数字 6 蓝条结尾、右下角数字 7 单点,B - 左上角数字 1 蓝条结尾、右上角数字 2 单点,974596,36 + 0.1
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,566,90,24,B - 左上角数字 1 单点,B - 下面数字 4 蓝条结尾、下面数字 4 蓝条结尾,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,570,91,20,B - 右下角数字 4 单点、左下角数字 4 单点,B - 左边数字 2 单点、右边数字 2 单点,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,572,91,28,B - 左上角数字 1 单点,B - 右下角数字 3 单点、左下角数字 3 单点,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,573,92,4,B - 左下角数字 2 单点,B - 左边数字 4 绿条开始、右边数字 4 绿条开始,1697125,40 - 0.4
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,575,92,16,B - 右上角数字 4 单点,B - 左边数字 4 绿条中间、右边数字 4 绿条中间,1696777,39 + 0.4
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,574,92,8,B - 左下角数字 3 单点,B - 左边数字 4 绿条中间、右边数字 4 绿条中间,1696432,39 + 0.2
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,272,52,8,B - 左下角数字 2 单点、下面数字 2 单点,B - 左边数字 10 单点,1696087,39 + 0.0
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,567,91,1,B - 右下角数字 2 单点、左下角数字 2 单点,B - 下面数字 4 蓝条结尾、下面数字 4 蓝条结尾,1696087,39 + 0.0
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,569,91,12,B - 右上角数字 3 单点,B - 左上角数字 1 单点、右上角数字 1 单点,1696087,39 + 0.0
*,10,"ペガサス幻想","MAKE-UP",非押爆,极限,573,92,1,B - 左下角数字 2 单点,B - 右下角数字 3 单点、左下角数字 3 单点,1696087,39 + 0.0
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,570,91,24,B - 右下角数字 4 单点、左下角数字 4 单点,B - 右下角数字 3 单点、左下角数字 3 单点,1701280,42 + 0.0
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,567,91,8,B - 右下角数字 2 单点、左下角数字 2 单点,B - 左上角数字 1 单点、右上角数字 1 单点,1699549,41 + 0.0
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,569,91,16,B - 右上角数字 3 单点,B - 左边数字 2 单点、右边数字 2 单点,1699549,41 + 0.0
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,572,92,0,B - 左上角数字 1 单点,B - 左边数字 4 绿条开始、右边数字 4 绿条开始,1698856,41 - 0.4
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,573,92,4,B - 左下角数字 2 单点,B - 左边数字 4 绿条中间、右边数字 4 绿条中间,1698163,40 + 0.2
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,564,90,20,B - 左下角数字 4 绿条结尾、右下角数字 4 绿条结尾,B - 下面数字 4 蓝条结尾、下面数字 4 蓝条结尾,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,566,90,21,B - 左上角数字 1 单点,B - 下面数字 4 蓝条结尾、下面数字 4 蓝条结尾,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,570,91,17,B - 右下角数字 4 单点、左下角数字 4 单点,B - 左边数字 2 单点、右边数字 2 单点,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,572,91,25,B - 左上角数字 1 单点,B - 右下角数字 3 单点、左下角数字 3 单点,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",押爆,极限,575,92,16,B - 右上角数字 4 单点,B - 左边数字 4 绿条中间、右边数字 4 绿条中间,1697815,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,570,91,23,B - 右下角数字 4 单点、左下角数字 4 单点,B - 右下角数字 3 单点、左下角数字 3 单点,1701280,42 + 0.0
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,567,91,7,B - 右下角数字 2 单点、左下角数字 2 单点,B - 左上角数字 1 单点、右上角数字 1 单点,1699549,41 + 0.0
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,569,91,15,B - 右上角数字 3 单点,B - 左边数字 2 单点、右边数字 2 单点,1699549,41 + 0.0
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,564,90,19,B - 左下角数字 4 绿条结尾、右下角数字 4 绿条结尾,B - 下面数字 4 蓝条结尾、下面数字 4 蓝条结尾,1698856,41 - 0.4
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,572,91,31,B - 左上角数字 1 单点,B - 左边数字 4 绿条开始、右边数字 4 绿条开始,1698856,41 - 0.4
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,573,92,3,B - 左下角数字 2 单点,B - 左边数字 4 绿条中间、右边数字 4 绿条中间,1698163,40 + 0.2
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,566,90,21,B - 左上角数字 1 单点,B - 下面数字 4 蓝条结尾、下面数字 4 蓝条结尾,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,570,91,17,B - 右下角数字 4 单点、左下角数字 4 单点,B - 左边数字 2 单点、右边数字 2 单点,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,572,91,25,B - 左上角数字 1 单点,B - 右下角数字 3 单点、左下角数字 3 单点,1697818,40 + 0.0
*,10,"ペガサス幻想","MAKE-UP",超极限,极限,575,92,15,B - 右上角数字 4 单点,B - 左边数字 4 绿条中间、右边数字 4 绿条中间,1697815,40 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,240,56,8,B - 左边数字 7 单点,B - 右下角数字 3 蓝条中间,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,241,56,12,B - 左下角数字 8 单点,B - 右下角数字 3 蓝条结尾,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,242,56,20,B - 左下角数字 9 单点,B - 左下角数字 4 单点,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,236,55,16,B - 右下角数字 3 单点,B - 左上角数字 2 蓝条中间,1124168,28 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,237,55,20,B - 右下角数字 4 单点,B - 左上角数字 2 蓝条中间,1124168,28 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,238,55,24,B - 中间数字 5 单点,B - 左上角数字 2 蓝条中间,1124168,28 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,239,55,28,B - 左上角数字 6 单点,B - 左上角数字 2 蓝条结尾,1124168,28 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,240,56,4,B - 左边数字 7 单点,B - 右下角数字 3 蓝条开始,1124168,28 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,241,56,9,B - 左下角数字 8 单点,B - 右下角数字 3 蓝条中间,1124168,28 + 0.0
D,6,"Doraradora","Fujigami Mai",非押爆,极限,242,56,17,B - 左下角数字 9 单点,B - 右下角数字 3 蓝条结尾,1124168,28 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,爆气,240,56,8,B - 左边数字 7 单点,B - 右下角数字 3 蓝条结尾,1128439,30 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,爆气,241,56,16,B - 左下角数字 8 单点,B - 左下角数字 4 单点,1128439,30 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,极限,240,56,8,B - 左边数字 7 单点,B - 右下角数字 3 蓝条结尾,1127630,30 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,极限,241,56,16,B - 左下角数字 8 单点,B - 左下角数字 4 单点,1127630,30 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,极限,236,55,16,B - 右下角数字 3 单点,B - 左上角数字 2 蓝条中间,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,极限,237,55,20,B - 右下角数字 4 单点,B - 左上角数字 2 蓝条中间,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,极限,238,55,24,B - 中间数字 5 单点,B - 左上角数字 2 蓝条结尾,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,极限,239,56,0,B - 左上角数字 6 单点,B - 右下角数字 3 蓝条开始,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,极限,240,56,4,B - 左边数字 7 单点,B - 右下角数字 3 蓝条中间,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",押爆,极限,241,56,9,B - 左下角数字 8 单点,B - 右下角数字 3 蓝条结尾,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,爆气,240,56,7,B - 左边数字 7 单点,B - 右下角数字 3 蓝条结尾,1128439,30 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,爆气,241,56,15,B - 左下角数字 8 单点,B - 左下角数字 4 单点,1128439,30 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,极限,240,56,7,B - 左边数字 7 单点,B - 右下角数字 3 蓝条结尾,1127630,30 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,极限,241,56,15,B - 左下角数字 8 单点,B - 左下角数字 4 单点,1127630,30 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,极限,236,55,15,B - 右下角数字 3 单点,B - 左上角数字 2 蓝条中间,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,极限,237,55,19,B - 右下角数字 4 单点,B - 左上角数字 2 蓝条中间,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,极限,238,55,23,B - 中间数字 5 单点,B - 左上角数字 2 蓝条结尾,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,极限,239,55,31,B - 左上角数字 6 单点,B - 右下角数字 3 蓝条开始,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,极限,240,56,3,B - 左边数字 7 单点,B - 右下角数字 3 蓝条中间,1125899,29 + 0.0
D,6,"Doraradora","Fujigami Mai",超极限,极限,241,56,9,B - 左下角数字 8 单点,B - 右下角数字 3 蓝条结尾,1125899,29 + 0.0
M,7,"没有选择","胡彦斌",非押爆,极限,266,65,24,B - 右下角数字 3 单点,B - 右上角数字 6 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",非押爆,极限,311,73,24,B - 右上角数字 3 单点,B - 右下角数字 6 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",非押爆,极限,147,36,4,A - 右上角数字 10 单点,A - 右上角数字 12 蓝条结尾,1125489,27 - 0.3
M,7,"没有选择","胡彦斌",非押爆,极限,267,66,0,B - 右上角数字 4 蓝条开始,B - 右上角数字 7 绿条中间,1125144,27 - 0.5
M,7,"没有选择","胡彦斌",非押爆,极限,312,74,0,B - 右下角数字 4 蓝条开始,B - 右下角数字 7 绿条中间,1125144,27 - 0.5
M,7,"没有选择","胡彦斌",非押爆,极限,267,65,28,B - 右上角数字 4 蓝条开始,B - 右上角数字 7 绿条开始,1124625,26 + 0.2
M,7,"没有选择","胡彦斌",非押爆,极限,312,73,28,B - 右下角数字 4 蓝条开始,B - 右下角数字 7 绿条开始,1124625,26 + 0.2
M,7,"没有选择","胡彦斌",非押爆,极限,264,65,8,B - 左下角数字 1 单点,B - 左上角数字 4 蓝条中间,1124106,26 - 0.1
M,7,"没有选择","胡彦斌",非押爆,极限,265,65,12,B - 上面数字 2 单点,B - 左上角数字 4 蓝条结尾,1124106,26 - 0.1
M,7,"没有选择","胡彦斌",非押爆,极限,266,65,20,B - 右下角数字 3 单点,B - 右上角数字 5 单点,1124106,26 - 0.1
M,7,"没有选择","胡彦斌",押爆,极限,266,65,24,B - 右下角数字 3 单点,B - 右上角数字 7 绿条开始,1126356,27 + 0.2
M,7,"没有选择","胡彦斌",押爆,极限,311,73,24,B - 右上角数字 3 单点,B - 右下角数字 7 绿条开始,1126356,27 + 0.2
M,7,"没有选择","胡彦斌",押爆,极限,264,65,8,B - 左下角数字 1 单点,B - 左上角数字 4 蓝条结尾,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",押爆,极限,265,65,16,B - 上面数字 2 单点,B - 右上角数字 5 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",押爆,极限,266,65,20,B - 右下角数字 3 单点,B - 右上角数字 6 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",押爆,极限,275,67,8,B - 右下角数字 1 单点,B - 左下角数字 6 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",押爆,极限,276,67,16,B - 左下角数字 2 单点,B - 右下角数字 7 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",押爆,极限,277,67,20,B - 左边数字 3 单点,B - 右边数字 8 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",押爆,极限,309,73,8,B - 左上角数字 1 单点,B - 左下角数字 4 蓝条结尾,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",押爆,极限,310,73,16,B - 下面数字 2 单点,B - 右下角数字 5 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",超极限,极限,266,65,23,B - 右下角数字 3 单点,B - 右上角数字 7 绿条开始,1126356,27 + 0.2
M,7,"没有选择","胡彦斌",超极限,极限,311,73,23,B - 右上角数字 3 单点,B - 右下角数字 7 绿条开始,1126356,27 + 0.2
M,7,"没有选择","胡彦斌",超极限,极限,264,65,7,B - 左下角数字 1 单点,B - 左上角数字 4 蓝条结尾,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",超极限,极限,265,65,15,B - 上面数字 2 单点,B - 右上角数字 5 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",超极限,极限,266,65,19,B - 右下角数字 3 单点,B - 右上角数字 6 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",超极限,极限,275,67,7,B - 右下角数字 1 单点,B - 左下角数字 6 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",超极限,极限,276,67,15,B - 左下角数字 2 单点,B - 右下角数字 7 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",超极限,极限,277,67,19,B - 左边数字 3 单点,B - 右边数字 8 单点,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",超极限,极限,309,73,7,B - 左上角数字 1 单点,B - 左下角数字 4 蓝条结尾,1125837,27 - 0.1
M,7,"没有选择","胡彦斌",超极限,极限,310,73,15,B - 下面数字 2 单点,B - 右下角数字 5 单点,1125837,27 - 0.1
Y,6,"有点甜","汪苏泷 / BY2",非押爆,爆气,174,49,16,B - 左上角数字 3 单点,B - 中间数字 4 单点,729222,24 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",非押爆,爆气,175,49,20,B - 左下角数字 4 单点,B - 上面数字 5 单点,729222,24 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",非押爆,爆气,213,57,16,B - 左下角数字 3 单点,B - 左边数字 4 单点,729222,24 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",非押爆,爆气,214,57,20,B - 左上角数字 4 单点,B - 左下角数字 5 单点,729222,24 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",非押爆,爆气,161,47,16,B - 右上角数字 3 单点,B - 右边数字 8 单点,726569,24 - 0.5
Y,6,"有点甜","汪苏泷 / BY2",非押爆,爆气,162,47,20,B - 右边数字 4 单点,B - 右下角数字 9 单点,726569,24 - 0.5
Y,6,"有点甜","汪苏泷 / BY2",非押爆,爆气,82,25,20,A - 右下角数字 4 单点,A - 上面数字 5 单点,725244,24 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",非押爆,爆气,81,25,16,A - 右上角数字 3 单点,A - 下面数字 4 单点,725023,24 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",押爆,爆气,174,49,16,B - 左上角数字 3 单点,B - 上面数字 5 单点,734526,25 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",押爆,爆气,213,57,16,B - 左下角数字 3 单点,B - 左下角数字 5 单点,734526,25 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",押爆,爆气,161,47,16,B - 右上角数字 3 单点,B - 右下角数字 9 单点,731873,25 - 0.5
Y,6,"有点甜","汪苏泷 / BY2",押爆,爆气,81,25,16,A - 右上角数字 3 单点,A - 上面数字 5 单点,730327,25 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",超极限,爆气,174,49,15,B - 左上角数字 3 单点,B - 上面数字 5 单点,734526,25 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",超极限,爆气,213,57,15,B - 左下角数字 3 单点,B - 左下角数字 5 单点,734526,25 + 0.0
Y,6,"有点甜","汪苏泷 / BY2",超极限,爆气,161,47,15,B - 右上角数字 3 单点,B - 右下角数字 9 单点,731873,25 - 0.5
Y,6,"有点甜","汪苏泷 / BY2",超极限,爆气,81,25,15,A - 右上角数字 3 单点,A - 上面数字 5 单点,730327,25 + 0.0
D,7,"DAY BY DAY","T-ara",非押爆,爆气,123,29,24,A - 上面数字 4 单点、左上角数字 4 单点,A - 右下角数字 7 蓝条中间,950985,32 + 0.1
D,7,"DAY BY DAY","T-ara",非押爆,爆气,299,62,24,B - 左上角数字 4 单点、右上角数字 4 单点,B - 右下角数字 7 蓝条中间,950985,32 + 0.1
D,7,"DAY BY DAY","T-ara",押爆,爆气,123,29,24,A - 上面数字 4 单点、左上角数字 4 单点,A - 右下角数字 7 蓝条结尾,956289,33 + 0.1
D,7,"DAY BY DAY","T-ara",押爆,爆气,299,62,24,B - 左上角数字 4 单点、右上角数字 4 单点,B - 右下角数字 7 蓝条结尾,956289,33 + 0.1
D,7,"DAY BY DAY","T-ara",超极限,爆气,123,29,23,A - 上面数字 4 单点、左上角数字 4 单点,A - 右下角数字 7 蓝条结尾,956289,33 + 0.1
D,7,"DAY BY DAY","T-ara",超极限,爆气,299,62,23,B - 左上角数字 4 单点、右上角数字 4 单点,B - 右下角数字 7 蓝条结尾,956289,33 + 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,141,56,28,B - 左上角数字 1 单点,B - 左下角数字 3 单点,398231,14 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,142,57,4,B - 左下角数字 2 单点,B - 左上角数字 4 单点,398231,14 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,143,57,20,B - 下面数字 3 单点,B - 右上角数字 5 单点,398231,14 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,144,57,28,B - 右下角数字 4 单点,B - 右上角数字 6 单点,398231,14 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,145,58,4,B - 右上角数字 5 单点,B - 右下角数字 7 单点,398231,14 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,112,48,28,B - 右上角数字 1 单点,B - 右下角数字 5 单点,397700,14 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,113,49,4,B - 左上角数字 2 单点,B - 右上角数字 6 单点,397700,14 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,114,49,20,B - 左边数字 3 单点,B - 左上角数字 7 单点,397700,14 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,115,49,28,B - 左下角数字 4 单点,B - 左上角数字 8 单点,397700,14 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,116,50,4,B - 右下角数字 5 单点,B - 左下角数字 9 单点,397700,14 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,141,57,0,B - 左上角数字 1 单点,B - 左上角数字 4 单点,403535,15 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,142,57,16,B - 左下角数字 2 单点,B - 右上角数字 5 单点,403535,15 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,143,57,24,B - 下面数字 3 单点,B - 右上角数字 6 单点,403535,15 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,144,58,0,B - 右下角数字 4 单点,B - 右下角数字 7 单点,403535,15 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,112,49,0,B - 右上角数字 1 单点,B - 右上角数字 6 单点,403004,15 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,113,49,16,B - 左上角数字 2 单点,B - 左上角数字 7 单点,403004,15 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,114,49,24,B - 左边数字 3 单点,B - 左上角数字 8 单点,403004,15 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,115,50,0,B - 左下角数字 4 单点,B - 左下角数字 9 单点,403004,15 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,116,50,16,B - 右下角数字 5 单点,B - 右下角数字 10 绿条开始,399291,14 + 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,141,56,31,B - 左上角数字 1 单点,B - 左上角数字 4 单点,403535,15 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,142,57,15,B - 左下角数字 2 单点,B - 右上角数字 5 单点,403535,15 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,143,57,23,B - 下面数字 3 单点,B - 右上角数字 6 单点,403535,15 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,144,57,31,B - 右下角数字 4 单点,B - 右下角数字 7 单点,403535,15 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,112,48,31,B - 右上角数字 1 单点,B - 右上角数字 6 单点,403004,15 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,113,49,15,B - 左上角数字 2 单点,B - 左上角数字 7 单点,403004,15 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,114,49,23,B - 左边数字 3 单点,B - 左上角数字 8 单点,403004,15 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,115,49,31,B - 左下角数字 4 单点,B - 左下角数字 9 单点,403004,15 - 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,116,50,15,B - 右下角数字 5 单点,B - 右下角数字 10 绿条开始,399291,14 + 0.1
,,"桃花旗袍","BY2",非押爆,爆气,149,47,24,B - 左上角数字 4 蓝条开始,B - 左下角数字 9 蓝条中间,654459,26 - 0.1
,,"桃花旗袍","BY2",非押爆,爆气,150,47,28,B - 左上角数字 4 蓝条中间,B - 左下角数字 9 蓝条结尾,654459,26 - 0.1
,,"桃花旗袍","BY2",非押爆,爆气,146,47,0,B - 左上角数字 1 单点,B - 右上角数字 6 单点,649686,25 + 0.0
,,"桃花旗袍","BY2",非押爆,爆气,147,47,4,B - 左下角数字 2 单点,B - 右上角数字 7 单点,649686,25 + 0.0
,,"桃花旗袍","BY2",押爆,爆气,149,47,24,B - 左上角数字 4 蓝条开始,B - 左下角数字 9 蓝条结尾,659763,27 - 0.1
,,"桃花旗袍","BY2",押爆,爆气,146,47,0,B - 左上角数字 1 单点,B - 右上角数字 7 单点,654990,26 + 0.0
,,"桃花旗袍","BY2",超极限,爆气,149,47,23,B - 左上角数字 4 蓝条开始,B - 左下角数字 9 蓝条结尾,659763,27 - 0.1
,,"桃花旗袍","BY2",超极限,爆气,146,46,31,B - 左上角数字 1 单点,B - 右上角数字 7 单点,654990,26 + 0.0
J,6,"江南","林俊杰",非押爆,爆气,130,37,16,B - 左下角数字 3 单点,B - 右上角数字 8 绿条开始,662046,25 - 0.4
J,6,"江南","林俊杰",非押爆,爆气,125,36,12,B - 左上角数字 4 绿条中间,B - 下面数字 4 单点,660986,24 + 0.4
J,6,"江南","林俊杰",非押爆,爆气,126,36,13,B - 左上角数字 4 绿条结尾、右上角数字 5 单点,B - 下面数字 4 单点,660986,24 + 0.4
