首字母,等级,歌名,歌手,类型,技能,爆点,bar,box,开头描述,结尾描述,分数,指数
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,467,81,4,B - 左边长条中间,B - 左边单点、右边单点,1984242,43 - 0.3
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,511,83,20,B - 左边长条中间、右边单点,B - 左边白球、右边白球,1983909,43 - 0.5
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,485,82,6,B - 右边长条中间,B - 左边滑键、右边滑键,1983901,43 - 0.5
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,486,82,7,B - 左边滑键、右边长条中间,B - 左边滑键、右边滑键,1983901,43 - 0.5
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,469,81,7,B - 左边长条中间、右边白球,B - 左边单点、右边单点,1983723,42 + 0.4
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,477,81,20,B - 左边长条中间、右边单点,B - 左边白球、右边白球,1983553,42 + 0.3
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,486,82,8,B - 左边滑键、右边长条中间,B - 左边滑键、右边滑键,1983382,42 + 0.2
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,514,83,24,B - 左边长条结尾、右边白球,B - 右边单点,1982871,42 - 0.1
I,7,"I Want My Tears Back","NIGHT WISH",非押爆,极限,501,83,4,B - 左边长条中间,B - 左边单点、右边单点,1982866,42 - 0.1
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,508,83,16,B - 左边长条中间、右边单点,B - 左边白球、右边白球,1986678,44 + 0.1
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,474,81,16,B - 左边长条中间、右边单点,B - 左边白球、右边白球,1986322,44 - 0.1
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,482,82,0,B - 右边长条开始,B - 左边滑键、右边滑键,1985977,44 - 0.3
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,465,81,0,B - 左边长条开始,B - 左边单点、右边单点,1985799,44 - 0.4
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,511,83,20,B - 左边长条中间、右边单点,B - 右边单点,1985640,44 - 0.5
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,483,82,1,B - 右边长条中间,B - 左边滑键、右边滑键,1985458,43 + 0.4
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,477,81,20,B - 左边长条中间、右边单点,B - 右边单点,1985284,43 + 0.3
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,466,81,1,B - 左边长条中间,B - 左边单点、右边单点,1985280,43 + 0.3
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,486,82,8,B - 左边滑键、右边长条中间,B - 左边单点,1985113,43 + 0.2
I,7,"I Want My Tears Back","NIGHT WISH",押爆,极限,510,83,17,B - 左边长条中间,B - 左边白球、右边白球,1984947,43 + 0.1
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,508,83,15,B - 左边长条中间、右边单点,B - 左边白球、右边白球,1987197,44 + 0.4
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,474,81,15,B - 左边长条中间、右边单点,B - 左边白球、右边白球,1986841,44 + 0.2
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,482,81,31,B - 右边长条开始,B - 左边滑键、右边滑键,1985977,44 - 0.3
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,465,80,31,B - 左边长条开始,B - 左边单点、右边单点,1985799,44 - 0.4
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,486,82,7,B - 左边滑键、右边长条中间,B - 左边单点,1985632,44 - 0.5
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,483,82,1,B - 右边长条中间,B - 左边滑键、右边滑键,1985458,43 + 0.4
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,469,81,7,B - 左边长条中间、右边白球,B - 右边单点,1985454,43 + 0.4
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,491,82,15,B - 左边单点、右边长条中间,B - 左边单点、右边单点,1985287,43 + 0.3
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,466,81,1,B - 左边长条中间,B - 左边单点、右边单点,1985280,43 + 0.3
I,7,"I Want My Tears Back","NIGHT WISH",超极限,极限,514,83,23,B - 左边长条结尾、右边白球,B - 右边单点,1985121,43 + 0.2
,,"小酒窝","林俊杰",非押爆,爆气,137,29,20,A - 右边单点,A - 右边白球,906061,28 + 0.0
,,"小酒窝","林俊杰",非押爆,爆气,140,30,16,A - 右边白球,A - 右边连点第 2 个,906061,28 + 0.0
,,"小酒窝","林俊杰",押爆,爆气,136,29,16,A - 右边滑键,A - 右边白球,911365,29 + 0.0
,,"小酒窝","林俊杰",押爆,爆气,140,30,16,A - 右边白球,A - 右边连点第 3 个,911365,29 + 0.0
,,"小酒窝","林俊杰",押爆,爆气,119,27,8,A - 右边白球,A - 左边白球,909772,29 - 0.3
,,"小酒窝","林俊杰",超极限,爆气,136,29,15,A - 右边滑键,A - 右边白球,911365,29 + 0.0
,,"小酒窝","林俊杰",超极限,爆气,140,30,15,A - 右边白球,A - 右边连点第 3 个,911365,29 + 0.0
,,"小酒窝","林俊杰",超极限,爆气,119,27,7,A - 右边白球,A - 左边白球,909772,29 - 0.3
,,"背对背拥抱","林俊杰",非押爆,爆气,321,55,28,B - 右边白球,B - 左边单点、右边单点,1021510,28 + 0.0
,,"背对背拥抱","林俊杰",非押爆,爆气,353,59,28,B - 左边单点,B - 右边连点第 2 个,1018328,27 + 0.4
,,"背对背拥抱","林俊杰",非押爆,爆气,354,60,4,B - 左边单点、右边单点,B - 左边滑键,1018328,27 + 0.4
,,"背对背拥抱","林俊杰",非押爆,爆气,126,27,4,A - 左边滑键,A - 右边滑键,1017797,27 + 0.3
,,"背对背拥抱","林俊杰",非押爆,爆气,127,27,12,A - 右边滑键,A - 左边单点,1017797,27 + 0.3
,,"背对背拥抱","林俊杰",非押爆,爆气,136,28,20,A - 左边长条中间,A - 右边白球,1017797,27 + 0.3
,,"背对背拥抱","林俊杰",非押爆,爆气,171,32,28,A - 右边单点,A - 右边单点,1017797,27 + 0.3
,,"背对背拥抱","林俊杰",非押爆,爆气,174,33,16,A - 右边白球,A - 右边连点第 2 个,1017797,27 + 0.3
,,"背对背拥抱","林俊杰",非押爆,爆气,323,56,16,B - 左边白球,B - 左边长条开始,1017797,27 + 0.3
,,"背对背拥抱","林俊杰",非押爆,爆气,128,27,24,A - 左边连点第 1 个,A - 左边长条中间,1017266,27 + 0.2
,,"背对背拥抱","林俊杰",押爆,爆气,321,56,0,B - 右边白球,B - 左边滑键,1026814,29 + 0.0
,,"背对背拥抱","林俊杰",押爆,爆气,353,60,0,B - 左边单点,B - 左边滑键,1023632,28 + 0.4
,,"背对背拥抱","林俊杰",押爆,爆气,354,60,8,B - 左边单点、右边单点,B - 右边单点,1023632,28 + 0.4
,,"背对背拥抱","林俊杰",押爆,爆气,356,60,16,B - 右边白球,B - 右边白球,1023632,28 + 0.4
,,"背对背拥抱","林俊杰",押爆,爆气,126,27,8,A - 左边滑键,A - 左边单点,1023101,28 + 0.3
,,"背对背拥抱","林俊杰",押爆,爆气,160,31,8,A - 右边单点,A - 右边单点,1022041,28 + 0.1
,,"背对背拥抱","林俊杰",超极限,爆气,321,55,31,B - 右边白球,B - 左边滑键,1026814,29 + 0.0
,,"背对背拥抱","林俊杰",超极限,爆气,353,59,31,B - 左边单点,B - 左边滑键,1023632,28 + 0.4
,,"背对背拥抱","林俊杰",超极限,爆气,354,60,7,B - 左边单点、右边单点,B - 右边单点,1023632,28 + 0.4
,,"背对背拥抱","林俊杰",超极限,爆气,356,60,15,B - 右边白球,B - 右边白球,1023632,28 + 0.4
,,"背对背拥抱","林俊杰",超极限,爆气,126,27,7,A - 左边滑键,A - 左边单点,1023101,28 + 0.3
,,"背对背拥抱","林俊杰",超极限,爆气,320,55,23,B - 左边长条结尾,B - 左边单点、右边单点,1023101,28 + 0.3
,,"背对背拥抱","林俊杰",超极限,爆气,134,28,15,A - 左边长条中间,A - 右边白球,1022570,28 + 0.2
,,"背对背拥抱","林俊杰",超极限,爆气,160,31,7,A - 右边单点,A - 右边单点,1022041,28 + 0.1
,,"直到世界终结 ","WANDS",非押爆,爆气,154,32,16,B - 左边白球,B - 左边长条开始,829092,31 - 0.2
,,"直到世界终结 ","WANDS",非押爆,爆气,149,32,4,B - 右边长条中间,B - 右边滑键,828561,31 - 0.3
,,"直到世界终结 ","WANDS",非押爆,爆气,153,32,12,B - 右边长条结尾,B - 左边单点,827501,31 - 0.5
,,"直到世界终结 ","WANDS",非押爆,爆气,154,32,13,B - 左边白球,B - 左边单点,827501,31 - 0.5
,,"直到世界终结 ","WANDS",非押爆,爆气,190,38,8,B - 右边白球,B - 左边长条中间,827497,31 - 0.5
,,"直到世界终结 ","WANDS",非押爆,爆气,147,32,0,B - 右边长条中间,B - 右边单点,826439,30 + 0.3
,,"直到世界终结 ","WANDS",非押爆,爆气,144,31,24,B - 右边单点,B - 右边单点,825908,30 + 0.2
,,"直到世界终结 ","WANDS",非押爆,爆气,145,31,28,B - 右边长条开始,B - 左边滑键,825908,30 + 0.2
,,"直到世界终结 ","WANDS",非押爆,爆气,190,38,6,B - 右边白球,B - 左边长条中间,825906,30 + 0.2
,,"直到世界终结 ","WANDS",非押爆,爆气,151,32,8,B - 右边长条中间,B - 右边滑键,825379,30 + 0.1
,,"直到世界终结 ","WANDS",押爆,爆气,154,32,16,B - 左边白球,B - 左边长条中间,832274,31 + 0.4
,,"直到世界终结 ","WANDS",押爆,爆气,147,32,0,B - 右边长条中间,B - 右边滑键,831743,31 + 0.3
,,"直到世界终结 ","WANDS",押爆,爆气,144,31,24,B - 右边单点,B - 左边滑键,831212,31 + 0.2
,,"直到世界终结 ","WANDS",押爆,爆气,145,31,28,B - 右边长条开始,B - 右边单点,831212,31 + 0.2
,,"直到世界终结 ","WANDS",押爆,爆气,151,32,8,B - 右边长条中间,B - 左边单点,830683,31 + 0.1
,,"直到世界终结 ","WANDS",押爆,爆气,154,32,14,B - 左边白球,B - 左边长条中间,830683,31 + 0.1
,,"直到世界终结 ","WANDS",押爆,爆气,190,38,8,B - 右边白球,B - 左边长条中间,830679,31 + 0.1
,,"直到世界终结 ","WANDS",押爆,爆气,148,32,2,B - 右边长条中间,B - 右边滑键,830152,31 + 0.0
,,"直到世界终结 ","WANDS",押爆,爆气,146,31,29,B - 右边长条中间,B - 右边单点,829621,31 - 0.1
,,"直到世界终结 ","WANDS",押爆,爆气,153,32,11,B - 右边长条结尾,B - 左边单点,829092,31 - 0.2
,,"直到世界终结 ","WANDS",超极限,爆气,147,31,31,B - 右边长条中间,B - 右边滑键,833334,32 - 0.4
,,"直到世界终结 ","WANDS",超极限,爆气,154,32,15,B - 左边白球,B - 左边长条中间,832274,31 + 0.4
,,"直到世界终结 ","WANDS",超极限,爆气,145,31,27,B - 右边单点（cool）、右边长条开始,B - 右边单点、右边滑键（cool）,831452,33 + 0.2
,,"直到世界终结 ","WANDS",超极限,爆气,145,31,28,B - 右边单点（cool）、右边长条开始,B - 右边单点、右边滑键（cool）,831452,33 + 0.2
,,"直到世界终结 ","WANDS",超极限,爆气,144,31,23,B - 右边单点,B - 左边滑键、右边单点（cool）,831332,32 + 0.2
,,"直到世界终结 ","WANDS",超极限,爆气,152,32,9,B - 右边长条中间,B - 左边单点,830683,31 + 0.1
,,"直到世界终结 ","WANDS",超极限,爆气,153,32,11,B - 右边长条结尾,B - 左边长条开始,830683,31 + 0.1
,,"直到世界终结 ","WANDS",超极限,爆气,154,32,13,B - 左边白球,B - 左边长条中间,830683,31 + 0.1
,,"直到世界终结 ","WANDS",超极限,爆气,190,38,7,B - 右边白球,B - 左边长条中间,830679,31 + 0.1
,,"直到世界终结 ","WANDS",超极限,爆气,149,32,3,B - 右边长条中间,B - 右边滑键、左边单点（cool）,830272,32 + 0.0
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,爆气,361,73,0,B - 左边滑键,B - 左边连点第 2 个,1203147,33 - 0.5
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,爆气,362,73,4,B - 右边单点,B - 左边连点第 3 个,1203147,33 - 0.5
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,爆气,211,51,12,B - 右边白球,B - 左边单点、右边单点,1200498,32 + 0.0
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,极限,361,73,0,B - 左边滑键,B - 左边连点第 2 个,1200197,33 - 0.5
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,极限,362,73,4,B - 右边单点,B - 左边连点第 3 个,1200197,33 - 0.5
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,极限,211,51,12,B - 右边白球,B - 左边单点、右边单点,1199338,32 + 0.0
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,极限,361,72,28,B - 左边滑键,B - 左边连点第 1 个,1198466,32 - 0.5
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,极限,362,73,1,B - 右边单点,B - 左边连点第 2 个,1198466,32 - 0.5
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,极限,338,70,28,B - 左边单点,B - 左边白球,1198289,31 + 0.4
L,6,"Look What You Made Me Do","Taylor Swift",非押爆,极限,339,71,0,B - 右边长条开始,B - 左边单点,1198289,31 + 0.4
L,6,"Look What You Made Me Do","Taylor Swift",押爆,爆气,361,73,0,B - 左边滑键,B - 左边连点第 3 个,1208451,34 - 0.5
L,6,"Look What You Made Me Do","Taylor Swift",押爆,爆气,346,71,24,B - 左边白球,B - 左边白球,1207918,33 + 0.4
L,6,"Look What You Made Me Do","Taylor Swift",押爆,爆气,210,51,8,B - 右边单点,B - 左边单点、右边单点,1205802,33 + 0.0
L,6,"Look What You Made Me Do","Taylor Swift",押爆,爆气,211,51,16,B - 右边白球,B - 左边长条开始、右边长条开始,1203680,33 - 0.4
L,6,"Look What You Made Me Do","Taylor Swift",超极限,爆气,361,72,31,B - 左边滑键,B - 左边连点第 3 个,1208451,34 - 0.5
L,6,"Look What You Made Me Do","Taylor Swift",超极限,爆气,346,71,23,B - 左边白球,B - 左边白球,1207918,33 + 0.4
L,6,"Look What You Made Me Do","Taylor Swift",超极限,爆气,210,51,7,B - 右边单点,B - 左边单点、右边单点,1205802,33 + 0.0
L,6,"Look What You Made Me Do","Taylor Swift",超极限,爆气,343,71,7,B - 左边单点、右边长条结尾,B - 左边单点、右边长条结尾,1204205,33 - 0.3
L,6,"Look What You Made Me Do","Taylor Swift",超极限,爆气,211,51,15,B - 右边白球,B - 左边长条开始、右边长条开始,1203680,33 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,419,59,4,B - 左边单点,B - 左边白球,918606,32 + 0.0
,,"剩下的盛夏","TFBOYS",非押爆,爆气,307,50,16,B - 左边连点第 1 个,B - 左边长条开始、右边长条结尾,916474,32 - 0.4
,,"剩下的盛夏","TFBOYS",非押爆,爆气,308,50,20,B - 左边连点第 2 个,B - 左边长条中间,914352,31 + 0.2
,,"剩下的盛夏","TFBOYS",押爆,爆气,418,59,0,B - 左边单点,B - 左边白球,923910,33 + 0.0
,,"剩下的盛夏","TFBOYS",押爆,爆气,307,50,16,B - 左边连点第 1 个,B - 左边长条中间,919656,32 + 0.2
,,"剩下的盛夏","TFBOYS",超极限,爆气,418,58,31,B - 左边单点,B - 左边白球,923910,33 + 0.0
,,"剩下的盛夏","TFBOYS",超极限,爆气,307,50,15,B - 左边连点第 1 个,B - 左边长条中间,919656,32 + 0.2
N,9,"你，有没有过","林俊杰",非押爆,极限,739,75,0,B - 左边滑键、右边滑键,B - 右边长条中间,2082404,44 + 0.3
N,9,"你，有没有过","林俊杰",非押爆,极限,739,74,30,B - 左边滑键、右边滑键,B - 右边长条中间,2081885,44 + 0.0
N,9,"你，有没有过","林俊杰",非押爆,极限,741,75,8,B - 左边单点、右边白球,B - 左边长条中间,2081537,44 - 0.2
N,9,"你，有没有过","林俊杰",非押爆,极限,739,74,28,B - 左边滑键、右边滑键,B - 右边长条中间,2081366,44 - 0.3
N,9,"你，有没有过","林俊杰",非押爆,极限,741,75,6,B - 左边单点、右边白球,B - 左边长条中间,2081018,44 - 0.5
N,9,"你，有没有过","林俊杰",非押爆,极限,739,74,26,B - 左边滑键、右边滑键,B - 右边长条中间,2080847,43 + 0.4
N,9,"你，有没有过","林俊杰",非押爆,极限,741,75,4,B - 左边单点、右边白球,B - 左边长条开始、右边长条结尾,2080499,43 + 0.2
N,9,"你，有没有过","林俊杰",非押爆,极限,738,74,24,B - 左边长条结尾,B - 左边连点第 2 个、右边长条中间,2080328,43 + 0.1
N,9,"你，有没有过","林俊杰",非押爆,极限,739,74,25,B - 左边滑键、右边滑键,B - 左边连点第 2 个、右边长条中间,2080328,43 + 0.1
N,9,"你，有没有过","林俊杰",非押爆,极限,743,75,16,B - 左边白球、右边单点,B - 左边长条中间,2080150,43 + 0.0
N,9,"你，有没有过","林俊杰",押爆,极限,741,75,8,B - 左边单点、右边白球,B - 左边长条中间、右边单点,2084306,45 + 0.4
N,9,"你，有没有过","林俊杰",押爆,极限,739,75,0,B - 左边滑键、右边滑键,B - 左边长条开始、右边长条结尾,2083961,45 + 0.2
N,9,"你，有没有过","林俊杰",押爆,极限,739,74,30,B - 左边滑键、右边滑键,B - 右边长条中间,2082923,45 - 0.4
N,9,"你，有没有过","林俊杰",押爆,极限,743,75,16,B - 左边白球、右边单点,B - 左边长条中间、右边连点第 1 个,2082919,45 - 0.4
N,9,"你，有没有过","林俊杰",押爆,极限,739,74,28,B - 左边滑键、右边滑键,B - 右边长条中间,2082404,44 + 0.3
N,9,"你，有没有过","林俊杰",押爆,极限,741,75,6,B - 左边单点、右边白球,B - 左边长条中间,2082056,44 + 0.1
N,9,"你，有没有过","林俊杰",押爆,极限,739,74,26,B - 左边滑键、右边滑键,B - 右边长条中间,2081885,44 + 0.0
N,9,"你，有没有过","林俊杰",押爆,极限,741,75,4,B - 左边单点、右边白球,B - 左边长条中间,2081537,44 - 0.2
N,9,"你，有没有过","林俊杰",押爆,极限,736,74,20,B - 左边长条中间,B - 左边连点第 2 个、右边长条中间,2081366,44 - 0.3
N,9,"你，有没有过","林俊杰",押爆,极限,738,74,23,B - 左边长条结尾,B - 右边长条中间,2081366,44 - 0.3
N,9,"你，有没有过","林俊杰",超极限,极限,741,75,7,B - 左边单点、右边白球,B - 左边长条中间、右边单点,2084306,45 + 0.4
N,9,"你，有没有过","林俊杰",超极限,极限,739,74,31,B - 左边滑键、右边滑键,B - 左边长条开始、右边长条结尾,2083961,45 + 0.2
N,9,"你，有没有过","林俊杰",超极限,极限,739,74,29,B - 左边滑键、右边滑键,B - 右边长条中间,2082923,45 - 0.4
N,9,"你，有没有过","林俊杰",超极限,极限,743,75,15,B - 左边白球、右边单点,B - 左边长条中间、右边连点第 1 个,2082919,45 - 0.4
N,9,"你，有没有过","林俊杰",超极限,极限,739,74,27,B - 左边滑键、右边滑键,B - 右边长条中间,2082404,44 + 0.3
N,9,"你，有没有过","林俊杰",超极限,极限,741,75,5,B - 左边单点、右边白球,B - 左边长条中间,2082056,44 + 0.1
N,9,"你，有没有过","林俊杰",超极限,极限,736,74,19,B - 左边长条中间,B - 左边连点第 2 个、右边长条中间,2081885,44 + 0.0
N,9,"你，有没有过","林俊杰",超极限,极限,738,74,23,B - 左边长条结尾,B - 右边长条中间,2081885,44 + 0.0
N,9,"你，有没有过","林俊杰",超极限,极限,739,74,25,B - 左边滑键、右边滑键,B - 右边长条中间,2081885,44 + 0.0
N,9,"你，有没有过","林俊杰",超极限,极限,741,75,3,B - 左边单点、右边白球,B - 左边长条中间,2081537,44 - 0.2
,,"万有引力","汪苏泷",非押爆,爆气,65,33,0,B - 左边长条开始、右边长条开始,B - 左边单点、右边单点,497001,25 + 0.2
,,"万有引力","汪苏泷",非押爆,爆气,81,33,16,B - 左边长条中间、右边长条中间,B - 左边单点、右边白球,496089,25 - 0.2
,,"万有引力","汪苏泷",非押爆,爆气,67,33,1,B - 左边长条中间、右边长条中间,B - 左边单点、右边单点,493953,25 - 0.4
,,"万有引力","汪苏泷",押爆,爆气,77,33,12,B - 左边长条中间、右边长条中间,B - 左边单点、右边白球,502185,26 + 0.0
,,"万有引力","汪苏泷",押爆,爆气,69,33,4,B - 左边长条中间、右边长条中间,B - 左边单点、右边单点,498465,25 + 0.4
,,"万有引力","汪苏泷",超极限,爆气,77,33,11,B - 左边长条中间、右边长条中间,B - 左边单点、右边白球,505233,27 - 0.4
,,"万有引力","汪苏泷",超极限,爆气,69,33,3,B - 左边长条中间、右边长条中间,B - 左边单点、右边单点,501513,26 + 0.0
G,9,"Gee","少女时代",非押爆,极限,135,21,16,A - 左边长条结尾、右边长条开始,A - 右边连点第 2 个,1754906,30 + 0.1
G,9,"Gee","少女时代",非押爆,极限,137,21,17,A - 右边长条中间,A - 右边连点第 2 个,1754387,30 - 0.2
G,9,"Gee","少女时代",非押爆,极限,133,21,12,A - 左边长条中间,A - 右边连点第 1 个,1754213,30 - 0.3
G,9,"Gee","少女时代",非押爆,极限,278,36,8,A - 右边白球,A - 左边长条中间,1754042,30 - 0.4
G,9,"Gee","少女时代",非押爆,极限,130,21,8,A - 左边长条开始、右边长条结尾,A - 左边连点第 2 个,1754039,30 - 0.4
G,9,"Gee","少女时代",非押爆,极限,137,21,18,A - 右边长条中间,A - 右边连点第 2 个,1753868,30 - 0.5
G,9,"Gee","少女时代",非押爆,极限,140,21,23,A - 左边长条开始、右边长条结尾,A - 左边长条中间,1753868,30 - 0.5
G,9,"Gee","少女时代",非押爆,极限,149,22,20,A - 右边连点第 1 个,A - 右边长条开始,1753867,30 - 0.5
G,9,"Gee","少女时代",非押爆,极限,277,36,0,A - 左边滑键,A - 左边长条中间,1753697,29 + 0.4
G,9,"Gee","少女时代",非押爆,极限,134,21,14,A - 左边长条中间,A - 右边连点第 1 个,1753694,29 + 0.4
G,9,"Gee","少女时代",押爆,极限,133,21,12,A - 左边长条中间,A - 右边连点第 2 个,1755944,31 - 0.3
G,9,"Gee","少女时代",押爆,极限,130,21,8,A - 左边长条开始、右边长条结尾,A - 右边连点第 1 个,1755770,31 - 0.4
G,9,"Gee","少女时代",押爆,极限,134,21,14,A - 左边长条中间,A - 右边连点第 2 个,1755425,30 + 0.4
G,9,"Gee","少女时代",押爆,极限,135,21,15,A - 左边长条结尾、右边长条开始,A - 右边连点第 2 个,1755425,30 + 0.4
G,9,"Gee","少女时代",押爆,极限,281,37,0,A - 左边连点第 1 个,A - 右边连点第 3 个,1755424,30 + 0.4
G,9,"Gee","少女时代",押爆,极限,284,37,16,A - 右边白球,A - 右边滑键,1755424,30 + 0.4
G,9,"Gee","少女时代",押爆,极限,178,25,8,A - 左边连点第 1 个,A - 左边白球,1755252,30 + 0.3
G,9,"Gee","少女时代",押爆,极限,179,25,12,A - 左边连点第 2 个,A - 右边单点,1755252,30 + 0.3
G,9,"Gee","少女时代",押爆,极限,132,21,9,A - 左边长条中间,A - 右边连点第 1 个,1755251,30 + 0.3
G,9,"Gee","少女时代",押爆,极限,176,25,0,A - 右边连点第 1 个,A - 左边白球、右边长条结尾,1755251,30 + 0.3
G,9,"Gee","少女时代",超极限,极限,133,21,11,A - 左边长条中间,A - 右边连点第 2 个,1756463,31 + 0.0
G,9,"Gee","少女时代",超极限,极限,130,21,7,A - 左边长条开始、右边长条结尾,A - 右边连点第 1 个,1756289,31 - 0.1
G,9,"Gee","少女时代",超极限,极限,134,21,13,A - 左边长条中间,A - 右边连点第 2 个,1755944,31 - 0.3
G,9,"Gee","少女时代",超极限,极限,135,21,15,A - 左边长条结尾、右边长条开始,A - 左边长条开始,1755944,31 - 0.3
G,9,"Gee","少女时代",超极限,极限,145,21,31,A - 左边长条结尾、右边白球,A - 右边连点第 1 个,1755599,31 - 0.5
G,9,"Gee","少女时代",超极限,极限,128,21,3,A - 右边长条中间,A - 左边连点第 2 个,1755596,31 - 0.5
G,9,"Gee","少女时代",超极限,极限,140,21,23,A - 左边长条开始、右边长条结尾,A - 左边长条中间,1755425,30 + 0.4
G,9,"Gee","少女时代",超极限,极限,281,36,31,A - 左边连点第 1 个,A - 右边连点第 3 个,1755424,30 + 0.4
G,9,"Gee","少女时代",超极限,极限,284,37,15,A - 右边白球,A - 右边滑键,1755424,30 + 0.4
G,9,"Gee","少女时代",超极限,极限,88,16,31,A - 左边长条结尾、右边连点第 1 个,A - 左边长条结尾、右边白球,1755328,31 - 0.4
B,7,"Bing Bing","Crayon Pop",非押爆,极限,577,91,28,B - 左边连点第 1 个,B - 左边滑键、右边长条结尾,1757704,32 - 0.1
B,7,"Bing Bing","Crayon Pop",非押爆,极限,578,92,4,B - 左边连点第 2 个,B - 右边单点,1757704,32 - 0.1
B,7,"Bing Bing","Crayon Pop",非押爆,极限,575,91,12,B - 右边滑键,B - 左边单点、右边长条结尾,1756840,31 + 0.4
B,7,"Bing Bing","Crayon Pop",非押爆,极限,578,92,1,B - 左边连点第 2 个,B - 左边滑键、右边长条结尾,1755973,31 - 0.1
B,7,"Bing Bing","Crayon Pop",非押爆,极限,579,92,5,B - 右边连点第 1 个,B - 右边单点,1755973,31 - 0.1
B,7,"Bing Bing","Crayon Pop",非押爆,极限,580,92,12,B - 右边连点第 2 个,B - 左边单点,1755973,31 - 0.1
B,7,"Bing Bing","Crayon Pop",非押爆,极限,577,91,26,B - 左边连点第 1 个,B - 右边长条中间,1755454,31 - 0.4
B,7,"Bing Bing","Crayon Pop",非押爆,极限,577,91,25,B - 左边连点第 1 个,B - 右边长条中间,1754935,30 + 0.3
B,7,"Bing Bing","Crayon Pop",非押爆,极限,575,91,10,B - 右边滑键,B - 右边长条中间,1754590,30 + 0.1
B,7,"Bing Bing","Crayon Pop",非押爆,极限,583,92,20,B - 左边长条中间,B - 右边单点,1754416,30 + 0.0
B,7,"Bing Bing","Crayon Pop",押爆,极限,576,91,24,B - 右边滑键,B - 左边滑键、右边长条结尾,1759435,33 - 0.1
B,7,"Bing Bing","Crayon Pop",押爆,极限,577,92,0,B - 左边连点第 1 个,B - 右边单点,1759435,33 - 0.1
B,7,"Bing Bing","Crayon Pop",押爆,极限,577,91,25,B - 左边连点第 1 个,B - 左边滑键、右边长条结尾,1757704,32 - 0.1
B,7,"Bing Bing","Crayon Pop",押爆,极限,578,92,1,B - 左边连点第 2 个,B - 右边单点,1757704,32 - 0.1
B,7,"Bing Bing","Crayon Pop",押爆,极限,579,92,8,B - 右边连点第 1 个,B - 左边单点,1757704,32 - 0.1
B,7,"Bing Bing","Crayon Pop",押爆,极限,575,91,16,B - 右边滑键,B - 右边长条开始,1757359,32 - 0.3
B,7,"Bing Bing","Crayon Pop",押爆,极限,575,91,8,B - 右边滑键,B - 左边单点、右边长条结尾,1756840,31 + 0.4
B,7,"Bing Bing","Crayon Pop",押爆,极限,579,92,5,B - 右边连点第 1 个,B - 右边单点,1755973,31 - 0.1
B,7,"Bing Bing","Crayon Pop",押爆,极限,580,92,9,B - 右边连点第 2 个,B - 左边单点,1755973,31 - 0.1
B,7,"Bing Bing","Crayon Pop",押爆,极限,581,92,16,B - 左边长条开始,B - 右边单点,1755973,31 - 0.1
B,7,"Bing Bing","Crayon Pop",超极限,极限,576,91,23,B - 右边滑键,B - 左边滑键、右边长条结尾,1759435,33 - 0.1
B,7,"Bing Bing","Crayon Pop",超极限,极限,577,91,31,B - 左边连点第 1 个,B - 右边单点,1759435,33 - 0.1
B,7,"Bing Bing","Crayon Pop",超极限,极限,577,91,25,B - 左边连点第 1 个,B - 左边滑键、右边长条结尾,1757704,32 - 0.1
